session,scan_idx,readout_id,brain_area,layer,unit_id
4,7,5922,V1,L4,6686
6,6,1803,V1,L23,1963
5,7,4696,V1,L4,5166
6,2,1732,V1,L23,1895
6,6,4225,V1,L4,4554
6,6,1562,V1,L23,1705
9,3,4553,V1,L4,4917
6,4,1277,V1,L23,1390
7,3,4657,V1,L4,5055
6,6,4162,V1,L23,4487
6,4,4600,V1,L4,4985
6,7,3292,V1,L23,3624
9,3,7755,V1,L4,8414
8,5,5084,V1,L23,5357
4,7,5822,V1,L4,6563
6,4,1922,V1,L23,2105
5,6,4193,V1,L4,4566
9,4,2189,V1,L23,2362
6,7,5733,V1,L4,6308
9,6,2010,V1,L23,2162
9,3,4750,V1,L4,5135
5,7,2222,V1,L23,2436
8,5,7256,V1,L4,7681
9,4,1957,V1,L23,2109
9,3,4311,V1,L4,4653
6,7,860,V1,L23,972
7,3,4597,V1,L4,4989
6,4,1457,V1,L23,1581
9,3,5276,V1,L4,5706
6,6,3678,V1,L23,3972
8,5,7819,V1,L4,8309
9,4,4708,V1,L23,5052
5,7,4797,V1,L4,5272
6,4,1186,V1,L23,1294
9,3,7284,V1,L4,7912
6,7,3518,V1,L23,3872
7,3,4520,V1,L4,4903
6,6,1102,V1,L23,1203
4,7,5635,V1,L4,6359
6,6,3480,V1,L23,3760
6,2,4100,V1,L4,4447
9,4,6800,V1,L23,7288
6,6,5964,V1,L4,6426
8,5,1876,V1,L23,1973
5,7,4784,V1,L4,5257
6,6,3766,V1,L23,4064
5,7,4049,V1,L4,4440
7,3,1690,V1,L23,1825
9,3,1684,V1,L4,1814
9,4,1696,V1,L23,1820
6,2,4158,V1,L4,4507
6,4,4186,V1,L23,4548
6,2,4194,V1,L4,4543
4,7,3138,V1,L23,3583
6,2,4781,V1,L4,5171
9,4,1595,V1,L23,1712
5,7,4270,V1,L4,4689
6,4,1892,V1,L23,2071
9,3,4401,V1,L4,4750
6,7,1280,V1,L23,1439
8,5,7339,V1,L4,7774
4,7,3438,V1,L23,3917
6,2,4149,V1,L4,4497
6,4,1992,V1,L23,2181
9,3,7530,V1,L4,8183
4,7,2798,V1,L23,3209
7,3,4643,V1,L4,5039
6,6,1441,V1,L23,1571
5,7,4258,V1,L4,4675
8,5,4811,V1,L23,5065
7,3,5041,V1,L4,5478
5,6,2298,V1,L23,2495
9,3,7075,V1,L4,7689
6,6,4480,V1,L23,4832
9,3,1711,V1,L4,1841
5,7,1501,V1,L23,1629
8,5,8172,V1,L4,8686
9,4,4714,V1,L23,5058
9,3,2378,V1,L4,2549
8,5,4518,V1,L23,4753
6,7,6333,V1,L4,6976
7,3,1925,V1,L23,2073
9,3,7626,V1,L4,8280
5,6,2226,V1,L23,2418
6,7,5762,V1,L4,6339
8,5,5436,V1,L23,5730
6,4,6401,V1,L4,6920
8,5,4965,V1,L23,5227
9,3,4406,V1,L4,4756
6,6,4369,V1,L23,4709
9,3,2098,V1,L4,2256
4,7,2590,V1,L23,2976
9,3,2258,V1,L4,2428
9,4,1966,V1,L23,2118
5,6,4687,V1,L4,5101
4,7,2897,V1,L23,3322
6,7,3294,V1,L4,3626
7,5,1734,V1,L23,1906
6,6,6233,V1,L4,6719
9,6,2464,V1,L23,2635
6,6,6410,V1,L4,6925
5,7,1596,V1,L23,1737
6,2,4592,V1,L4,4974
4,7,699,V1,L23,858
6,2,4873,V1,L4,5273
6,7,3821,V1,L23,4207
9,3,2695,V1,L4,2884
6,6,1412,V1,L23,1537
6,4,4179,V1,L4,4534
9,4,2243,V1,L23,2418
9,3,4702,V1,L4,5080
5,7,1635,V1,L23,1777
8,5,7792,V1,L4,8277
6,4,4161,V1,L23,4511
4,7,5204,V1,L4,5860
4,7,849,V1,L23,1037
5,7,4129,V1,L4,4529
9,4,1926,V1,L23,2073
9,3,7604,V1,L4,8258
4,7,3345,V1,L23,3804
4,7,5143,V1,L4,5791
6,4,1793,V1,L23,1967
5,6,4309,V1,L4,4690
6,2,4208,V1,L23,4558
9,3,2286,V1,L4,2456
6,4,3856,V1,L23,4191
9,3,7364,V1,L4,8000
6,7,3463,V1,L23,3809
7,3,4174,V1,L4,4525
5,6,2335,V1,L23,2538
9,3,2327,V1,L4,2498
6,4,1685,V1,L23,1848
5,7,3953,V1,L4,4332
9,6,1733,V1,L23,1868
8,5,7995,V1,L4,8495
7,5,1678,V1,L23,1845
5,7,4142,V1,L4,4547
5,7,1748,V1,L23,1904
9,3,4710,V1,L4,5093
6,6,1535,V1,L23,1675
9,3,4475,V1,L4,4833
7,5,4069,V1,L23,4487
8,5,7569,V1,L4,8025
6,7,1403,V1,L23,1570
5,6,5096,V1,L4,5554
8,5,2659,V1,L23,2793
9,3,2565,V1,L4,2741
4,7,752,V1,L23,925
4,7,5238,V1,L4,5898
8,5,4851,V1,L23,5108
5,7,4339,V1,L4,4766
7,3,1787,V1,L23,1928
9,3,2408,V1,L4,2581
5,7,1661,V1,L23,1806
5,6,4388,V1,L4,4773
6,7,3062,V1,L23,3377
9,3,6924,V1,L4,7528
5,7,2359,V1,L23,2599
5,7,4146,V1,L4,4552
9,4,1796,V1,L23,1926
9,3,2702,V1,L4,2891
5,7,2074,V1,L23,2273
8,5,7519,V1,L4,7969
6,6,1393,V1,L23,1514
6,2,4925,V1,L4,5331
6,4,1765,V1,L23,1938
9,3,2608,V1,L4,2788
9,4,1925,V1,L23,2072
9,3,4608,V1,L4,4974
6,7,1233,V1,L23,1386
4,7,5687,V1,L4,6414
7,5,1798,V1,L23,1979
6,7,3531,V1,L4,3886
6,2,2146,V1,L23,2327
9,3,7414,V1,L4,8053
6,2,2309,V1,L23,2516
5,7,4530,V1,L4,4995
8,5,4827,V1,L23,5081
9,3,4901,V1,L4,5307
6,6,1888,V1,L23,2055
9,3,7587,V1,L4,8241
9,4,7096,V1,L23,7601
9,3,2645,V1,L4,2830
5,7,2226,V1,L23,2440
8,5,7435,V1,L4,7878
6,7,1213,V1,L23,1361
7,3,4933,V1,L4,5357
4,7,859,V1,L23,1051
8,5,7649,V1,L4,8116
6,4,2075,V1,L23,2274
4,7,5916,V1,L4,6677
5,7,1813,V1,L23,1987
6,2,4314,V1,L4,4670
9,4,2170,V1,L23,2342
9,3,1886,V1,L4,2026
6,6,3658,V1,L23,3951
5,6,4228,V1,L4,4606
6,4,1529,V1,L23,1656
6,2,4402,V1,L4,4764
8,5,1960,V1,L23,2059
6,2,4079,V1,L4,4425
8,5,2461,V1,L23,2586
6,6,4001,V1,L4,4313
6,7,3512,V1,L23,3866
6,2,3962,V1,L4,4300
7,5,1758,V1,L23,1933
7,3,4732,V1,L4,5141
7,5,1584,V1,L23,1746
5,6,4313,V1,L4,4695
8,5,4544,V1,L23,4781
9,3,7024,V1,L4,7635
9,6,2338,V1,L23,2502
9,3,2326,V1,L4,2497
6,2,4111,V1,L23,4458
6,2,4502,V1,L4,4873
5,6,2138,V1,L23,2327
9,3,4687,V1,L4,5064
4,7,2657,V1,L23,3050
8,5,8025,V1,L4,8530
6,4,2049,V1,L23,2246
9,3,1825,V1,L4,1960
6,7,1104,V1,L23,1244
6,7,5959,V1,L4,6559
9,4,6766,V1,L23,7253
7,3,4684,V1,L4,5085
4,7,2596,V1,L23,2982
9,3,2114,V1,L4,2272
6,4,1389,V1,L23,1508
4,7,5794,V1,L4,6533
8,5,4854,V1,L23,5111
5,6,4763,V1,L4,5181
5,7,1532,V1,L23,1661
4,7,5629,V1,L4,6353
9,4,4443,V1,L23,4762
7,3,4543,V1,L4,4926
9,6,2227,V1,L23,2389
9,3,7320,V1,L4,7951
6,7,803,V1,L23,908
9,3,5165,V1,L4,5585
9,6,2284,V1,L23,2447
5,6,4572,V1,L4,4975
9,6,4421,V1,L23,4743
9,3,2139,V1,L4,2298
9,4,4659,V1,L23,4996
6,6,6483,V1,L4,7001
4,7,3046,V1,L23,3488
7,5,6260,V1,L4,6927
9,4,4204,V1,L23,4510
5,7,4552,V1,L4,5018
9,4,4511,V1,L23,4837
6,6,6493,V1,L4,7012
6,2,4738,V1,L23,5124
9,3,7348,V1,L4,7979
6,4,1813,V1,L23,1988
7,3,4579,V1,L4,4966
9,4,4410,V1,L23,4727
6,4,4572,V1,L4,4956
6,2,1414,V1,L23,1544
9,3,4256,V1,L4,4593
6,6,1159,V1,L23,1262
5,7,4668,V1,L4,5137
6,2,4871,V1,L23,5270
6,7,5772,V1,L4,6350
8,5,1852,V1,L23,1946
5,6,4669,V1,L4,5082
4,7,763,V1,L23,938
5,6,4071,V1,L4,4436
4,7,734,V1,L23,905
4,7,5174,V1,L4,5826
6,2,1406,V1,L23,1533
9,3,7640,V1,L4,8294
6,4,1783,V1,L23,1956
5,6,4474,V1,L4,4868
6,4,1567,V1,L23,1702
5,6,4419,V1,L4,4808
9,6,4954,V1,L23,5308
7,5,6245,V1,L4,6912
9,4,5091,V1,L23,5458
6,2,4135,V1,L4,4483
8,5,5134,V1,L23,5410
9,3,1626,V1,L4,1753
8,5,2074,V1,L23,2180
6,2,4866,V1,L4,5265
8,5,2392,V1,L23,2516
8,5,7355,V1,L4,7790
7,3,2169,V1,L23,2341
6,2,3928,V1,L4,4264
6,6,1370,V1,L23,1488
9,3,7335,V1,L4,7966
9,6,1858,V1,L23,1999
9,3,2477,V1,L4,2651
6,4,1286,V1,L23,1399
7,3,4650,V1,L4,5047
6,7,3419,V1,L23,3763
8,5,7773,V1,L4,8254
4,7,580,V1,L23,716
5,7,4278,V1,L4,4700
9,6,4598,V1,L23,4936
5,6,4798,V1,L4,5218
7,3,1954,V1,L23,2104
9,3,2407,V1,L4,2580
9,4,1560,V1,L23,1676
7,5,6258,V1,L4,6925
6,7,3634,V1,L23,3993
5,6,4641,V1,L4,5054
9,6,2381,V1,L23,2546
9,3,2113,V1,L4,2271
6,7,3301,V1,L23,3634
9,3,4338,V1,L4,4680
6,2,2095,V1,L23,2276
6,7,6259,V1,L4,6901
9,6,1925,V1,L23,2068
9,3,7035,V1,L4,7647
7,5,4049,V1,L23,4461
6,2,4518,V1,L4,4891
6,2,1841,V1,L23,2007
6,7,6561,V1,L4,7241
6,4,1344,V1,L23,1460
4,7,5760,V1,L4,6492
6,2,2150,V1,L23,2333
7,3,4783,V1,L4,5195
5,6,1517,V1,L23,1631
9,3,1816,V1,L4,1951
7,5,4301,V1,L23,4742
9,3,5085,V1,L4,5500
6,2,1854,V1,L23,2020
5,7,4626,V1,L4,5095
6,7,1472,V1,L23,1648
8,5,7535,V1,L4,7985
8,5,2088,V1,L23,2196
9,3,5060,V1,L4,5474
7,5,3912,V1,L23,4317
5,7,3981,V1,L4,4364
6,6,3571,V1,L23,3860
9,3,2503,V1,L4,2677
6,7,1135,V1,L23,1280
8,5,7349,V1,L4,7784
9,6,1699,V1,L23,1832
7,3,4974,V1,L4,5402
7,3,2192,V1,L23,2364
6,6,4493,V1,L4,4846
6,2,1752,V1,L23,1916
6,7,6181,V1,L4,6822
9,6,2225,V1,L23,2387
6,2,4052,V1,L4,4395
6,4,4019,V1,L23,4361
5,7,4963,V1,L4,5462
8,5,2692,V1,L23,2828
4,7,5752,V1,L4,6483
8,5,2361,V1,L23,2485
8,5,7775,V1,L4,8256
4,7,2990,V1,L23,3427
9,3,7664,V1,L4,8319
6,2,1976,V1,L23,2154
8,5,7647,V1,L4,8114
6,4,4169,V1,L23,4520
5,6,4503,V1,L4,4904
6,7,3500,V1,L23,3853
8,5,7445,V1,L4,7888
6,7,1058,V1,L23,1195
9,3,2444,V1,L4,2618
6,6,1296,V1,L23,1407
6,2,4032,V1,L4,4374
4,7,3072,V1,L23,3514
7,5,6220,V1,L4,6886
4,7,628,V1,L23,777
6,2,4466,V1,L4,4834
6,4,4088,V1,L23,4433
9,3,7653,V1,L4,8307
7,3,1643,V1,L23,1777
5,7,4798,V1,L4,5273
7,3,1742,V1,L23,1882
7,3,4177,V1,L4,4528
4,7,2973,V1,L23,3407
6,6,6150,V1,L4,6628
9,4,1607,V1,L23,1725
9,3,2315,V1,L4,2485
9,6,5026,V1,L23,5384
7,5,6444,V1,L4,7128
6,7,960,V1,L23,1087
6,6,6449,V1,L4,6966
5,7,1616,V1,L23,1758
5,6,4881,V1,L4,5309
8,5,5391,V1,L23,5680
5,6,4429,V1,L4,4818
6,2,1761,V1,L23,1925
9,3,2386,V1,L4,2557
6,6,4189,V1,L23,4515
7,5,6395,V1,L4,7076
6,2,1344,V1,L23,1466
5,7,4264,V1,L4,4681
6,7,1416,V1,L23,1583
6,7,6447,V1,L4,7101
9,4,6903,V1,L23,7395
7,3,4562,V1,L4,4948
6,2,1539,V1,L23,1680
6,4,3890,V1,L4,4225
6,4,1625,V1,L23,1775
5,7,4824,V1,L4,5302
5,6,1595,V1,L23,1720
4,7,5384,V1,L4,6054
6,7,3458,V1,L23,3804
7,5,6709,V1,L4,7427
9,6,2066,V1,L23,2221
6,2,6683,V1,L4,7236
4,7,3417,V1,L23,3896
5,7,4363,V1,L4,4800
6,4,4259,V1,L23,4622
5,7,4162,V1,L4,4569
9,6,1790,V1,L23,1928
6,2,4055,V1,L4,4399
6,4,1561,V1,L23,1696
6,2,3995,V1,L4,4333
6,2,1964,V1,L23,2140
7,3,4435,V1,L4,4806
6,2,1516,V1,L23,1654
8,5,7466,V1,L4,7911
9,4,4310,V1,L23,4622
6,2,4106,V1,L4,4453
6,2,1526,V1,L23,1665
5,7,4202,V1,L4,4614
9,6,5084,V1,L23,5449
8,5,8218,V1,L4,8742
5,7,1891,V1,L23,2067
8,5,7683,V1,L4,8152
6,4,3799,V1,L23,4132
9,3,7250,V1,L4,7877
6,2,1599,V1,L23,1745
7,3,4866,V1,L4,5282
9,4,6931,V1,L23,7424
9,3,7329,V1,L4,7960
8,5,2025,V1,L23,2130
8,5,7325,V1,L4,7759
9,4,7608,V1,L23,8151
9,3,4989,V1,L4,5397
6,7,3792,V1,L23,4177
9,3,1883,V1,L4,2023
4,7,722,V1,L23,893
5,7,4518,V1,L4,4983
9,4,7495,V1,L23,8035
4,7,5847,V1,L4,6593
5,7,1554,V1,L23,1687
5,7,4888,V1,L4,5371
9,4,4590,V1,L23,4921
9,3,2086,V1,L4,2244
4,7,2791,V1,L23,3201
6,7,6368,V1,L4,7016
6,2,1336,V1,L23,1458
9,3,7371,V1,L4,8008
6,6,3892,V1,L23,4198
5,6,4590,V1,L4,4995
6,4,1646,V1,L23,1797
6,7,3192,V1,L4,3518
9,6,4115,V1,L23,4424
5,6,4973,V1,L4,5407
4,7,530,V1,L23,662
4,7,5236,V1,L4,5896
4,7,860,V1,L23,1052
9,3,5027,V1,L4,5440
7,3,1591,V1,L23,1721
7,3,4339,V1,L4,4704
9,4,4645,V1,L23,4982
6,2,4786,V1,L4,5176
6,2,1424,V1,L23,1555
7,5,6554,V1,L4,7256
9,4,1504,V1,L23,1618
7,3,5017,V1,L4,5447
5,7,1656,V1,L23,1801
6,7,6339,V1,L4,6984
6,6,4390,V1,L23,4732
8,5,7350,V1,L4,7785
8,5,1890,V1,L23,1987
8,5,7427,V1,L4,7870
9,4,7785,V1,L23,8337
9,3,6929,V1,L4,7534
6,7,3900,V1,L23,4292
9,3,7550,V1,L4,8203
6,4,1348,V1,L23,1464
4,7,5304,V1,L4,5970
9,4,1907,V1,L23,2053
9,3,2602,V1,L4,2781
6,7,3844,V1,L23,4231
8,5,7867,V1,L4,8361
8,5,1959,V1,L23,2058
6,7,5637,V1,L4,6202
9,6,1948,V1,L23,2091
9,3,4426,V1,L4,4781
9,6,1761,V1,L23,1897
8,5,7716,V1,L4,8188
7,3,1990,V1,L23,2145
6,2,4892,V1,L4,5295
6,6,1274,V1,L23,1385
7,5,6803,V1,L4,7526
9,4,4528,V1,L23,4854
7,3,4169,V1,L4,4520
6,7,3704,V1,L23,4072
6,2,4024,V1,L4,4366
9,6,5017,V1,L23,5373
4,7,5324,V1,L4,5990
6,7,1355,V1,L23,1521
7,3,5015,V1,L4,5445
5,7,1758,V1,L23,1915
7,3,4754,V1,L4,5166
6,4,4481,V1,L23,4861
6,2,4372,V1,L4,4734
8,5,1799,V1,L23,1891
9,3,4673,V1,L4,5047
9,4,7751,V1,L23,8301
9,3,2557,V1,L4,2733
9,4,1921,V1,L23,2068
6,7,6020,V1,L4,6630
5,7,1711,V1,L23,1863
9,3,1723,V1,L4,1853
5,7,1858,V1,L23,2034
9,3,4803,V1,L4,5193
7,5,3970,V1,L23,4378
7,3,4365,V1,L4,4734
9,6,3998,V1,L23,4305
6,7,5749,V1,L4,6325
5,6,1734,V1,L23,1876
6,2,4129,V1,L4,4477
5,6,1654,V1,L23,1788
5,7,4079,V1,L4,4475
6,2,2071,V1,L23,2252
7,5,6346,V1,L4,7025
6,4,1792,V1,L23,1965
9,3,7147,V1,L4,7769
6,7,4098,V1,L23,4510
5,6,4128,V1,L4,4498
6,2,1570,V1,L23,1715
4,7,5804,V1,L4,6543
5,7,1631,V1,L23,1773
6,7,5684,V1,L4,6257
6,4,1481,V1,L23,1606
9,3,4977,V1,L4,5384
6,2,2133,V1,L23,2314
9,3,7360,V1,L4,7996
9,6,4775,V1,L23,5123
7,3,4110,V1,L4,4456
6,7,3648,V1,L23,4007
9,3,4550,V1,L4,4914
9,4,2280,V1,L23,2456
8,5,7607,V1,L4,8066
9,6,4630,V1,L23,4968
6,7,5867,V1,L4,6453
9,4,7445,V1,L23,7982
4,7,5961,V1,L4,6741
6,6,3789,V1,L23,4088
6,7,6002,V1,L4,6611
9,6,4134,V1,L23,4444
4,7,5341,V1,L4,6007
6,6,1584,V1,L23,1734
6,2,4303,V1,L4,4658
9,4,2454,V1,L23,2641
9,3,5081,V1,L4,5496
6,4,1815,V1,L23,1990
9,3,1918,V1,L4,2060
6,7,3755,V1,L23,4138
8,5,7943,V1,L4,8439
4,7,3024,V1,L23,3466
9,3,7370,V1,L4,8007
6,6,3856,V1,L23,4159
9,3,2427,V1,L4,2600
9,4,4488,V1,L23,4812
6,2,4235,V1,L4,4586
4,7,2671,V1,L23,3068
6,6,6734,V1,L4,7281
4,7,2449,V1,L23,2820
8,5,7602,V1,L4,8061
6,4,4205,V1,L23,4567
6,7,6048,V1,L4,6666
6,4,4052,V1,L23,4397
6,6,6503,V1,L4,7022
9,6,4051,V1,L23,4359
9,3,7218,V1,L4,7843
8,5,4840,V1,L23,5096
7,3,4660,V1,L4,5058
7,5,2012,V1,L23,2218
8,5,7520,V1,L4,7970
6,6,3884,V1,L23,4189
7,5,6642,V1,L4,7355
9,6,1442,V1,L23,1565
4,7,5918,V1,L4,6679
9,6,2279,V1,L23,2441
5,7,4283,V1,L4,4707
6,6,3825,V1,L23,4127
7,3,4309,V1,L4,4672
9,4,4652,V1,L23,4989
6,2,4800,V1,L4,5192
9,4,4540,V1,L23,4869
6,7,5875,V1,L4,6462
6,4,1943,V1,L23,2127
9,3,7847,V1,L4,8514
4,7,2535,V1,L23,2912
6,4,4416,V1,L4,4792
6,2,1684,V1,L23,1839
9,3,7531,V1,L4,8184
9,6,4031,V1,L23,4339
5,7,4123,V1,L4,4523
5,7,1781,V1,L23,1941
6,4,4220,V1,L4,4582
9,4,2057,V1,L23,2212
8,5,7359,V1,L4,7795
7,5,3924,V1,L23,4330
9,3,7308,V1,L4,7936
6,6,3905,V1,L23,4215
4,7,5882,V1,L4,6635
4,7,2718,V1,L23,3118
9,3,5019,V1,L4,5431
6,4,1623,V1,L23,1773
4,7,5693,V1,L4,6420
9,6,2203,V1,L23,2365
6,2,4097,V1,L4,4444
9,6,4960,V1,L23,5314
9,3,7479,V1,L4,8124
9,4,2068,V1,L23,2223
5,7,4185,V1,L4,4593
9,4,6989,V1,L23,7486
9,3,7693,V1,L4,8349
4,7,2812,V1,L23,3224
7,3,4316,V1,L4,4680
6,4,1210,V1,L23,1320
9,3,4735,V1,L4,5119
6,6,4139,V1,L23,4464
5,7,4884,V1,L4,5367
6,4,1766,V1,L23,1939
6,4,4609,V1,L4,4994
6,6,1222,V1,L23,1333
6,7,6569,V1,L4,7252
8,5,2282,V1,L23,2405
9,3,4615,V1,L4,4981
6,6,1423,V1,L23,1551
9,3,1733,V1,L4,1865
8,5,4928,V1,L23,5188
5,7,4352,V1,L4,4782
6,4,4361,V1,L23,4735
7,3,4901,V1,L4,5320
9,4,7474,V1,L23,8014
7,3,4810,V1,L4,5223
9,4,2150,V1,L23,2322
9,3,4396,V1,L4,4745
5,6,2038,V1,L23,2225
9,3,7441,V1,L4,8081
6,4,4724,V1,L23,5121
7,5,6425,V1,L4,7106
6,4,1559,V1,L23,1694
9,3,2581,V1,L4,2760
5,7,2212,V1,L23,2426
4,7,5928,V1,L4,6697
6,6,3557,V1,L23,3841
6,7,6518,V1,L4,7186
6,4,1714,V1,L23,1878
4,7,5442,V1,L4,6127
6,2,1968,V1,L23,2145
6,2,4659,V1,L4,5042
7,5,3922,V1,L23,4327
6,2,4792,V1,L4,5183
6,6,3516,V1,L23,3797
9,3,2261,V1,L4,2431
8,5,2056,V1,L23,2162
7,3,4590,V1,L4,4978
6,4,1887,V1,L23,2064
8,5,7598,V1,L4,8056
6,4,4723,V1,L23,5120
6,4,4413,V1,L4,4788
6,6,3824,V1,L23,4126
7,3,4305,V1,L4,4668
7,5,1967,V1,L23,2172
8,5,7687,V1,L4,8156
7,5,1547,V1,L23,1705
8,5,7934,V1,L4,8429
9,6,1601,V1,L23,1732
5,7,4101,V1,L4,4498
6,2,1532,V1,L23,1671
6,2,4141,V1,L4,4489
9,6,5038,V1,L23,5396
8,5,7878,V1,L4,8372
9,4,1817,V1,L23,1948
6,7,5965,V1,L4,6567
7,3,2100,V1,L23,2264
9,3,2227,V1,L4,2392
9,6,1588,V1,L23,1719
6,7,6014,V1,L4,6624
5,6,2118,V1,L23,2307
7,3,4889,V1,L4,5308
6,4,3760,V1,L23,4092
4,7,5743,V1,L4,6474
9,4,5119,V1,L23,5489
4,7,5914,V1,L4,6675
9,6,4132,V1,L23,4442
6,4,6902,V1,L4,7454
6,4,1883,V1,L23,2060
9,3,4646,V1,L4,5017
6,2,1656,V1,L23,1807
5,7,4505,V1,L4,4964
6,2,2227,V1,L23,2417
7,5,6289,V1,L4,6960
6,4,1488,V1,L23,1613
6,4,4262,V1,L4,4625
5,7,1733,V1,L23,1886
8,5,7240,V1,L4,7664
6,6,3600,V1,L23,3890
8,5,7884,V1,L4,8378
4,7,2542,V1,L23,2920
7,3,4509,V1,L4,4889
7,3,2331,V1,L23,2509
7,3,4667,V1,L4,5068
6,4,1628,V1,L23,1778
9,3,5296,V1,L4,5730
9,6,1491,V1,L23,1614
5,6,4473,V1,L4,4867
9,6,2104,V1,L23,2261
6,7,5806,V1,L4,6385
8,5,2067,V1,L23,2173
6,2,4696,V1,L4,5080
9,4,1931,V1,L23,2078
6,4,3981,V1,L4,4320
6,6,3859,V1,L23,4163
6,7,6330,V1,L4,6973
8,5,4925,V1,L23,5185
5,6,4093,V1,L4,4460
4,7,2748,V1,L23,3153
5,7,4215,V1,L4,4630
6,4,1337,V1,L23,1453
8,5,8222,V1,L4,8746
4,7,2904,V1,L23,3330
9,3,4342,V1,L4,4684
8,5,2466,V1,L23,2591
6,2,4290,V1,L4,4644
9,4,7763,V1,L23,8314
4,7,5332,V1,L4,5998
9,6,2427,V1,L23,2593
9,3,2528,V1,L4,2702
6,6,1751,V1,L23,1908
9,3,2120,V1,L4,2278
6,4,1691,V1,L23,1854
6,6,6071,V1,L4,6541
9,4,2371,V1,L23,2552
7,3,4434,V1,L4,4805
9,4,1950,V1,L23,2099
9,3,7547,V1,L4,8200
6,7,3295,V1,L23,3627
5,7,4639,V1,L4,5108
6,6,1133,V1,L23,1234
9,3,1768,V1,L4,1901
5,6,1896,V1,L23,2063
5,7,4177,V1,L4,4585
9,6,4220,V1,L23,4535
6,7,5952,V1,L4,6550
4,7,2933,V1,L23,3361
9,3,5252,V1,L4,5676
4,7,2431,V1,L23,2801
6,4,3966,V1,L4,4305
9,4,4192,V1,L23,4497
9,3,2062,V1,L4,2213
6,7,1238,V1,L23,1392
5,6,4827,V1,L4,5250
6,4,4100,V1,L23,4447
6,7,6273,V1,L4,6915
6,4,4221,V1,L23,4583
5,7,4048,V1,L4,4439
6,2,1402,V1,L23,1528
4,7,5210,V1,L4,5868
6,6,3514,V1,L23,3795
9,3,4962,V1,L4,5369
6,6,1339,V1,L23,1454
6,6,6222,V1,L4,6706
6,4,1385,V1,L23,1504
5,7,4434,V1,L4,4878
5,7,1600,V1,L23,1741
8,5,8140,V1,L4,8652
9,4,7827,V1,L23,8381
6,2,4570,V1,L4,4952
9,4,4512,V1,L23,4838
9,3,4438,V1,L4,4794
9,4,7453,V1,L23,7991
9,3,7858,V1,L4,8525
6,7,1476,V1,L23,1653
9,3,5023,V1,L4,5435
9,4,7085,V1,L23,7588
9,3,5222,V1,L4,5644
6,7,1294,V1,L23,1458
6,6,6268,V1,L4,6761
5,6,1646,V1,L23,1780
9,3,7154,V1,L4,7777
6,7,3119,V1,L23,3439
5,6,4281,V1,L4,4662
8,5,2464,V1,L23,2589
7,3,4584,V1,L4,4972
7,3,2228,V1,L23,2402
6,4,4439,V1,L4,4817
6,7,1481,V1,L23,1658
6,2,4324,V1,L4,4682
4,7,3209,V1,L23,3656
7,5,6674,V1,L4,7392
9,6,4481,V1,L23,4807
8,5,7606,V1,L4,8065
6,4,4290,V1,L23,4657
5,7,4770,V1,L4,5242
6,7,3829,V1,L23,4216
7,5,6682,V1,L4,7400
9,4,7024,V1,L23,7521
6,4,4213,V1,L4,4575
6,7,1122,V1,L23,1265
5,7,4789,V1,L4,5262
6,2,1314,V1,L23,1436
9,3,2249,V1,L4,2419
6,6,3509,V1,L23,3790
5,7,4474,V1,L4,4928
7,3,2247,V1,L23,2421
9,3,5143,V1,L4,5561
4,7,3399,V1,L23,3870
9,3,7691,V1,L4,8347
8,5,1882,V1,L23,1979
9,3,5316,V1,L4,5751
9,4,7230,V1,L23,7745
5,6,4234,V1,L4,4612
5,6,1787,V1,L23,1933
9,3,7765,V1,L4,8424
9,6,1619,V1,L23,1751
6,7,6280,V1,L4,6922
7,3,1616,V1,L23,1746
6,4,4508,V1,L4,4888
9,6,1647,V1,L23,1779
5,6,4339,V1,L4,4722
9,4,4232,V1,L23,4541
4,7,5008,V1,L4,5636
4,7,2737,V1,L23,3140
9,3,7184,V1,L4,7807
6,7,1075,V1,L23,1212
5,7,4325,V1,L4,4752
6,4,4458,V1,L23,4836
7,3,4117,V1,L4,4464
6,4,3774,V1,L23,4106
9,3,2004,V1,L4,2147
9,6,4155,V1,L23,4465
9,3,2154,V1,L4,2314
5,7,2220,V1,L23,2434
8,5,7635,V1,L4,8098
6,4,1230,V1,L23,1340
7,5,6613,V1,L4,7325
9,6,2415,V1,L23,2581
6,7,5888,V1,L4,6476
5,7,1561,V1,L23,1695
8,5,7323,V1,L4,7757
6,4,1542,V1,L23,1672
4,7,5840,V1,L4,6584
6,4,3938,V1,L23,4275
6,6,6419,V1,L4,6935
6,6,1095,V1,L23,1196
9,3,6957,V1,L4,7564
6,2,1733,V1,L23,1896
8,5,7670,V1,L4,8139
9,4,7745,V1,L23,8295
5,7,4616,V1,L4,5085
4,7,716,V1,L23,886
9,3,4584,V1,L4,4949
5,6,1936,V1,L23,2106
5,7,4920,V1,L4,5410
9,4,4566,V1,L23,4896
9,3,7437,V1,L4,8076
9,6,2443,V1,L23,2611
5,7,4746,V1,L4,5217
6,7,3985,V1,L23,4386
7,3,5080,V1,L4,5526
6,4,1562,V1,L23,1697
5,7,4960,V1,L4,5459
7,5,2022,V1,L23,2228
6,4,3921,V1,L4,4258
6,7,1042,V1,L23,1178
7,3,4826,V1,L4,5239
6,4,3960,V1,L23,4299
4,7,5799,V1,L4,6538
9,4,1857,V1,L23,1997
9,3,5275,V1,L4,5705
