session,scan_idx,unit_id,readout_id,rf_x,rf_y,rf_sigma_x,rf_sigma_y,rf_theta,SSI
4,7,7948,7087,-0.3422649453,0.0077172055,12.6064257728,15.6501528836,-3.1415926536,7.6162124426
4,7,7951,7089,-0.2267710413,-0.0138569129,16.9422716246,11.6921139003,-0.035110493,7.1522892053
4,7,7955,7093,-0.1966938527,-0.1176536832,18.5017246549,12.6160047945,3.1415926536,6.5775941788
4,7,7956,7094,-0.2561725483,-0.2063477399,13.1410038633,11.887454234,0.0080927972,7.657968311
4,7,7958,7096,-0.3120390082,0.0299155246,15.6845424864,16.4456107978,-0.473722691,7.0022815865
4,7,7959,7097,-0.2877668173,-0.0863932223,22.9184520224,14.3105154505,3.1415926536,6.4105791681
4,7,7963,7098,-0.2870794229,-0.1083905496,29.1588040399,19.3808372941,-0.6775746496,6.6671687086
4,7,7964,7099,-0.1776955136,-0.2420233474,16.4067259031,16.134765534,-3.1415926536,6.4407283241
4,7,7965,7100,-0.2670063244,0.1471439852,14.2842193483,12.7789853692,3.1415926536,7.5223473552
4,7,7969,7103,-0.2418554674,-0.4657546968,16.2171579857,14.7050248969,-0.2237880232,7.1896267067
4,7,7971,7105,-0.3024468196,-0.2375181688,35.5610764395,27.0549368221,-0.4249191775,6.319202551
4,7,7972,7106,-0.1831774685,-0.0440937505,17.5381759193,15.6244690322,-3.1415926536,7.231822297
4,7,7974,7108,-0.1251573435,-0.0845168347,10.6474858304,12.1205727178,-1.8171936667,8.1070310742
4,7,7975,7109,-0.15797176,-0.0697765802,37.0451873722,20.0103121945,-3.1415926536,6.4332155298
4,7,7978,7112,0.0313812744,-0.1477153892,16.7199588093,11.9465562632,0.0047232546,8.4059594853
4,7,7979,7113,0.0352728563,0.0582741173,15.597279338,13.4327821843,3.1415926536,7.3067159357
4,7,7981,7115,-0.2369764907,0.0221342631,15.8662932817,11.65628669,1.7045192737,7.4823500588
4,7,7983,7117,-0.2078837281,0.2657909613,33.5260455954,17.4033883185,-3.1415926536,6.7326747408
4,7,7984,7118,-0.1969986932,-0.3650337891,18.1509440676,15.9103689315,-3.1415926536,7.12725165
4,7,7985,7119,0.0724070451,-0.1080846457,39.6062740879,22.3165485553,2.8614403507,6.3588667991
4,7,7986,7120,-0.2857061503,0.336653823,17.6744209747,14.1442411002,-3.1415926536,6.6210704535
4,7,7988,7121,-0.1030669805,0.0476769341,12.964627189,12.2200208561,1.7125319985,7.7542686968
4,7,7989,7122,-0.0414614663,0.358550649,17.5570979604,12.8247979268,-0.134595669,7.4033364715
4,7,7990,7123,-0.0901619353,0.2550671545,35.3786840393,27.1977020145,2.9188834742,6.8864458272
4,7,7993,7126,-0.0877056777,0.1880781902,16.3388957723,11.839184783,3.1415926536,7.3226943638
4,7,7999,7131,-0.2549850543,-0.320518822,14.5522985981,12.5525366774,-3.1415926536,6.9204436791
4,7,8001,7133,-0.1706459065,-0.0196951819,12.3820541669,13.6192518881,-3.1415926536,7.4799528078
4,7,8004,7136,-0.3045033271,-0.4601447577,16.3740359356,13.3897986655,-2.9182250663,7.3073486174
4,7,8005,7137,0.0331210481,0.082723366,19.345153888,18.8498517181,-3.1415926536,7.2178199028
4,7,8006,7138,-0.2143986853,0.0676722926,13.8079616335,11.3420985164,0.0470348427,8.0992481584
4,7,8008,7140,-0.0631924636,0.1064873163,10.4334253326,16.2483059197,-2.36700259,7.3181982657
4,7,8009,7141,-0.2199260053,0.00272738,9.9285569297,9.5228655897,0.0223341752,10.3179262638
4,7,8012,7144,-0.1808634288,-0.1510709247,27.9616432212,12.3416460275,3.1128937407,6.5910516754
4,7,8013,7145,-0.21857483,0.2228136206,12.1366189016,11.8451771918,-3.1415926536,7.1039858278
4,7,8014,7146,0.0717664669,-0.0148569086,29.8834542776,15.086491335,-3.1415926536,6.5662866661
4,7,8015,7147,-0.3252728686,0.0009980661,19.6879941154,13.268798065,-3.1415926536,6.6145257884
4,7,8020,7152,-0.0679680719,0.129009906,21.4795583284,15.89989077,0.0268651287,7.32303275
4,7,8023,7155,-0.1209920945,0.2294749141,15.964833857,17.4622239436,-2.5523181905,6.8878810677
4,7,8024,7156,-0.1167670818,0.0427233822,19.4888136672,17.9267687902,-3.1415926536,6.7397700729
4,7,8029,7161,-0.0133901944,-0.0872215574,34.6102170344,16.5693809348,3.1415926536,6.8627067984
4,7,8030,7162,-0.217985227,-0.2046966603,18.8554742232,11.557985894,-3.1415926536,6.9901312938
4,7,8032,7164,0.0038499394,-0.1187572912,18.4874737682,17.5584890924,-3.1415926536,6.932470601
4,7,8034,7166,-0.2435206597,-0.3865722352,13.9137400904,13.1361075334,3.1415926536,6.6805830429
4,7,8035,7167,0.0594374861,-0.2321031791,11.0068700076,17.4763081807,0.2751251615,6.2165711029
4,7,8037,7169,-0.1491512294,-0.1832171788,13.861584001,13.3006402739,3.1415926536,7.5031985662
4,7,8041,7173,-0.0887753293,0.2953027288,11.8497896071,13.9975492455,1.8597723642,8.0246292984
4,7,8043,7175,-0.22772324,-0.1194024136,11.9487501523,9.6327296175,3.1415926536,6.705542208
4,7,8044,7176,0.0397034204,0.01517157,24.1899883318,14.1584449753,-0.0614215367,7.3034929405
4,7,8045,7177,-0.1887471992,-0.1498961571,12.5800770473,9.7813735685,-3.1415926536,6.8329497228
4,7,8046,7178,-0.111734023,0.351058081,22.7300438687,12.872900796,0.0178823641,7.2686339611
4,7,8047,7179,-0.2114085815,0.2247385628,11.6700710132,13.72496464,1.6808976823,8.507183005
4,7,8049,7180,-0.1789943356,-0.1925920039,10.4357712035,8.7125210474,1.7129597506,6.7844794739
4,7,8050,7181,-0.1408380203,-0.0094303928,13.4744926141,12.7537174799,-3.1415926536,7.0187688012
4,7,8051,7182,-0.0372289031,0.0877514198,11.7962912338,19.9563987724,-0.4018613299,6.5543870712
4,7,8052,7183,-0.3296293628,0.2833512143,18.3103438043,16.8287758295,-3.1415926536,6.7826348428
4,7,8057,7188,0.0115342461,-0.3853166377,32.8343345659,16.1796070804,3.0410546765,6.4680217799
4,7,8059,7190,-0.2671557913,-0.2010055497,14.075841415,11.6746104792,-2.924166771,6.8714705253
4,7,8060,7191,0.0352107441,-0.059531949,16.7269227922,15.6199612979,3.1415926536,6.697500446
4,7,8064,7193,0.0340801342,0.159651643,14.6060670927,20.7300983712,0.3290642627,7.1149888619
4,7,8067,7195,-0.3932006447,0.1001221294,16.690429381,15.8464113613,3.1415926536,7.746205413
4,7,8069,7197,-0.2690971149,0.0603063269,11.6455235775,10.4050361201,0.3979026165,9.3299836664
4,7,8070,7198,0.0079156354,0.0588762989,12.6060267687,12.2763656202,3.1415926536,7.6110943397
4,7,8071,7199,-0.0360387345,0.2363154033,21.8490600942,12.0307068046,-0.0812140032,7.0994103441
4,7,8072,7200,-0.0282247043,0.0783918655,9.6146097052,10.7186189109,0.7584662163,6.7428152436
4,7,8073,7201,-0.2372477347,-0.156366573,17.6494154989,14.2839959894,-3.1415926536,7.3541032114
4,7,8074,7202,-0.0309368114,0.0680558382,12.4588588676,10.4939226195,-2.8228459296,8.0882056436
4,7,8075,7203,-0.2405264145,0.1219227951,17.4632485648,12.8606840846,0.0501818315,7.5517896737
4,7,8078,7206,-0.3978138752,0.1558833508,17.6927525283,16.4552812102,-3.1415926536,6.7932330815
4,7,8079,7207,-0.2340364449,0.0680396807,26.8329970687,20.4429392176,3.1415926536,7.1043012406
4,7,8081,7209,-0.3728238631,-0.2017259518,13.9279382229,13.5348334166,3.1415926536,6.5069646497
4,7,8085,7211,-0.133580399,0.0903674687,18.6920843274,13.3931204326,3.1415926536,7.0422813308
4,7,8087,7213,-0.2023447468,0.0297897878,16.4232907518,16.7658481674,3.1415926536,7.0804092428
4,7,8088,7214,-0.0754472257,-0.0782502585,16.994746725,15.5581426626,-3.1415926536,6.7683947644
4,7,8090,7215,-0.105422832,0.2309390041,19.6751568192,12.3384152756,0.2973253014,7.2976087203
4,7,8091,7216,-0.0497992339,0.2074776707,25.3705251374,14.6587729926,3.1415926536,6.729639307
4,7,8094,7218,-0.2245626641,-0.2063096945,11.7555855707,9.9632284468,3.1415926536,6.9807547395
4,7,8097,7220,-0.2396366706,-0.0977316981,15.7304957402,14.6624902694,3.1415926536,7.2203060525
4,7,8098,7221,-0.189148888,0.1679256736,21.1229502175,14.4572717587,-0.590602497,7.3752206173
4,7,8100,7223,-0.0791727632,0.0951573607,13.4799987474,11.9972426458,0.2416149043,8.6676762796
4,7,8101,7224,-0.0104424701,-0.4441124729,8.330542208,11.4954290244,0.6484828679,6.4197493899
4,7,8102,7225,-0.3187353173,-0.3673653592,15.5564583792,13.1144005945,3.1415926536,7.2799111086
4,7,8105,7228,-0.2909052006,-0.1307701445,12.9165212611,14.9358394793,3.1415926536,7.5982151907
4,7,8106,7229,-0.2378498785,-0.1632987856,20.1158757534,22.2476347848,3.1415926536,6.9995338084
4,7,8111,7233,-0.0351917755,-0.1551996367,19.5348416317,25.8665739748,3.1415926536,6.6841806844
4,7,8112,7234,-0.1714011028,0.2380253451,14.112665149,9.8347172268,-0.0029922677,7.5942906276
4,7,8113,7235,-0.0924464665,-0.3135042071,23.9950469204,14.1987244684,0.0300810026,6.8988214194
4,7,8114,7236,-0.1303664129,0.1103186721,18.8207176011,18.5814666511,-3.1415926536,6.9130966176
4,7,8118,7239,-0.027033014,0.0524098276,14.7510631974,17.8463991393,-3.1415926536,6.7961874836
4,7,8119,7240,-0.205918647,-0.0447878866,10.6203016586,10.7368428636,-0.4695865087,8.6846687331
4,7,8120,7241,-0.068863063,-0.0961692792,13.8749285376,11.7834465185,-3.1415926536,6.9062416791
4,7,8122,7243,-0.0365075511,-0.0931207057,17.3393648016,18.6221921168,3.1415926536,7.3505832515
4,7,8123,7244,-0.2254821721,0.1150190359,14.2325558999,11.8878592876,-3.030535898,8.0135013039
4,7,8125,7246,-0.1038681522,0.0969451985,22.5535594866,14.1261896234,-0.4947948798,6.8188019239
4,7,8129,7250,-0.2954191497,-0.0416896191,10.7594122993,9.8758768333,-0.1962246863,9.7849523358
4,7,8131,7252,-0.2338639056,0.0004900148,11.0276728793,17.9547636016,3.0796068295,6.4344738475
4,7,8132,7253,0.0110488673,0.2527915427,15.188861887,10.7299593954,-0.6025712649,6.7695809804
4,7,8133,7254,0.0173052515,0.2288251261,12.2785243457,14.1393648599,2.3606073185,7.4369001706
4,7,8135,7256,-0.1285538527,-0.0753171752,17.0534773068,12.242642268,0.0054738995,7.478829825
4,7,8146,7265,-0.0182127355,-0.116850712,22.1902191324,19.7510247123,3.1415926536,7.1039260724
4,7,8149,7268,-0.093618784,0.0427963295,8.9866271789,8.4966669275,3.1415926536,6.9316784821
4,7,8152,7269,-0.0742812704,-0.1622190084,17.7543357501,15.6445788222,-3.1415926536,7.1321826376
4,7,8153,7270,-0.1339305598,0.1666280976,16.6309049894,13.062886611,3.1415926536,6.6829559619
4,7,8154,7271,-0.2440011124,0.0236258121,12.154744551,9.9030085906,-0.0348198763,9.447658714
4,7,8156,7272,-0.3011980506,0.0544021184,23.2643130309,23.8700159825,3.1415926536,6.6645102424
4,7,8158,7274,-0.1028370063,-0.2672490814,22.15141124,17.4002009272,-3.1415926536,7.2517513546
4,7,8159,7275,0.1313558789,0.1280147059,21.7661065356,16.2552585955,0.3982446832,6.8014416442
4,7,8168,7284,-0.2796606625,-0.1047735823,25.6696957203,24.9958220357,-3.1415926536,6.4402888667
4,7,8169,7285,-0.1106536797,0.0340892777,14.145124195,11.4479239955,-0.2898191473,7.6169558501
4,7,8174,7289,-0.2080527716,-0.1684333466,13.2236692114,15.2045469196,-2.4788561504,6.9836784578
4,7,8177,7292,0.0217046824,0.2101141799,18.1232999896,14.7538802844,3.1415926536,7.5612479907
4,7,8178,7293,-0.2240181393,0.0827446328,12.9286200333,17.2273424199,-1.5962396155,7.338775902
4,7,8179,7294,-0.0084583561,0.0775165899,17.7848348012,11.7400805408,-3.1415926536,7.0569912597
4,7,8181,7296,-0.147067952,0.3078062622,18.7707880028,14.1906020027,-0.3393346996,7.0700500637
4,7,8182,7297,-0.1485555162,-0.1900378671,15.8608784779,13.8072559453,0.2614748834,6.5218524924
4,7,8186,7301,-0.3169881158,-0.1839216351,13.4279002466,13.1236473344,3.1415926536,7.3044785425
4,7,8188,7303,-0.0804176828,0.1686482235,14.0672861024,11.2743317105,3.1415926536,7.4073185873
4,7,8189,7304,-0.0901888048,0.1977373242,14.5361435339,13.015783442,-3.1415926536,7.2331673084
4,7,8190,7305,-0.1758465471,-0.0625750555,10.3752315805,9.6667782371,1.6495423804,8.166291708
4,7,8193,7308,-0.1426909273,-0.5708631113,24.5931280136,16.201720021,0.2194683823,6.7444938143
4,7,8194,7309,-0.1435217071,0.1685106429,13.2497256561,11.0495026392,0.6175067257,6.8265909258
4,7,8197,7312,-0.0164119692,0.1556826151,23.6277356747,16.4671353716,-3.1415926536,7.144377746
4,7,8199,7314,-0.2319813761,0.1649814259,22.0102001022,20.5020797814,2.9825712269,7.3799974213
4,7,8202,7316,-0.1000403771,0.1156759808,11.4889415943,13.2726706258,1.7624344848,7.7844599783
4,7,8203,7317,0.1422884227,-0.2192491197,44.9550373315,14.7441423566,3.0667400448,6.3755897642
4,7,8204,7318,-0.1856169401,0.0421907442,14.0821065997,10.4735795213,-1.5960104833,6.6765659975
4,7,8207,7321,-0.2374109391,0.0931165545,15.5042289998,15.0466141436,3.1415926536,7.3585600058
4,7,8211,7325,-0.2062186267,0.0747001276,45.4259200163,19.677810632,3.1415926536,6.6287155574
4,7,8212,7326,-0.2399674512,0.316270691,19.3225562749,15.4599062513,-3.1415926536,6.8931749311
4,7,8214,7328,-0.2586684207,-0.3995882035,17.1050301549,11.195491854,3.1415926536,6.4209239433
4,7,8215,7329,-0.1699777379,-0.100236955,10.2361473231,9.2105299105,3.1415926536,6.8674355686
4,7,8216,7330,-0.0703481487,0.2001589693,9.0051658998,13.1040684892,1.7503575541,6.614419373
4,7,8217,7331,-0.0721660159,0.1463215804,18.7761013391,13.2509868916,-3.1415926536,7.2322430495
4,7,8219,7333,-0.1184347277,0.1368229418,17.6266708291,13.7635026018,-0.3436853348,7.6114175986
4,7,8220,7334,-0.3242979339,-0.3814664405,20.6152557264,12.0618122444,-3.134212202,6.3089765493
4,7,8221,7335,0.0952450658,-0.030352525,21.1444789226,23.7320623048,3.1415926536,6.8918240739
4,7,8224,7338,-0.3149302612,-0.1800837666,17.6890191246,18.6914415855,0.0200816568,6.7614729848
4,7,8225,7339,-0.3236300599,-0.0400824542,19.2448362854,24.2774863049,2.4330779398,6.8670270127
4,7,8226,7340,-0.0177664174,0.1673175775,14.7756178835,22.5160936885,3.1415926536,6.6959927463
4,7,8228,7341,-0.1838116961,-0.1324366715,11.1290269884,11.9941867616,-3.1415926536,7.4593794387
4,7,8230,7343,0.0045808711,-0.0221178096,22.8855231276,15.4848850812,-3.1415926536,6.6336730215
4,7,8232,7345,-0.0160797649,0.0907355908,10.9946776787,8.8788268641,0.3313718866,7.2979774713
4,7,8233,7346,-0.192539535,-0.2861361605,18.3850639875,9.988584506,3.1415926536,6.9845409344
4,7,8236,7349,-0.258218988,-0.1527291509,12.3400312269,17.2546901038,-1.6544910997,7.2017876229
4,7,8238,7351,-0.0285332777,0.0120286848,28.2677087545,20.2274344229,3.1415926536,6.60822124
4,7,8239,7352,-0.3729746533,0.1770581891,15.0562919367,17.2113107964,-3.1415926536,7.5751988961
4,7,8240,7353,0.0325585617,-0.4742680474,20.9086870804,18.6498040324,2.6576747338,6.7723957419
4,7,8244,7356,-0.1602312912,-0.196441777,44.3194588492,16.286263551,-0.1022122791,6.4641928411
4,7,8246,7358,-0.0497136909,-0.1353963402,21.2967542192,17.2161631304,3.1415926536,7.359895061
4,7,8247,7359,-0.1249148203,-0.1647192616,13.0685984248,17.4040727154,-3.1415926536,7.1878686485
4,7,8250,7362,-0.2786809859,-0.2807138397,11.9054100447,12.7305992134,-3.1415926536,6.7277288678
4,7,8251,7363,0.0014211722,-0.3040910497,17.1307620512,13.4450398689,0.2948451215,7.795350783
4,7,8257,7368,-0.1757367619,0.0066371207,11.3735648555,11.6261863726,-3.1415926536,8.8136490535
4,7,8258,7369,-0.109193579,0.3727951919,19.7494201646,12.5514462012,0.3082352976,7.2327641806
4,7,8259,7370,-0.0667113789,0.291684407,11.3164504662,10.6731064325,3.1415926536,6.5309473006
4,7,8263,7372,0.0377777001,0.3018194292,22.2436161778,13.9355704572,-0.2800335036,7.3963864352
4,7,8266,7375,-0.1006429163,0.3755763063,30.3673693486,17.8570449236,-3.1415926536,7.0228302676
4,7,8268,7377,-0.1800813643,-0.1616272256,10.4346684767,9.6289514589,0.6769922999,7.210106158
4,7,8269,7378,-0.1165582717,0.0880166872,18.2353525064,17.7667720935,-0.1730629137,6.8519094183
4,7,8270,7379,-0.1104555963,0.056495016,11.9326244914,14.4595271628,1.6078040439,7.1629955924
4,7,8273,7382,-0.3580587456,0.2530526543,12.5312128257,17.2866958846,3.1415926536,6.8338393308
4,7,8274,7383,-0.2609693874,-0.3992512661,14.3412043592,15.4789522261,3.1415926536,7.2225477733
4,7,8275,7384,-0.0913617639,0.1137837796,19.2613912521,14.0680208226,0.0316760232,6.8725153468
4,7,8277,7385,-0.0832399676,0.0508515569,13.9854137542,12.6048678204,-3.1415926536,7.7027027607
4,7,8278,7386,-0.2186729877,-0.2611992966,12.7290348035,12.6247097606,3.1415926536,6.8962753478
4,7,8279,7387,0.0069687525,0.2226375824,34.451288501,14.8876855679,-0.2668142451,6.5474432267
4,7,8281,7389,-0.0961999441,0.1518552489,14.5495326102,13.5394094487,0.3393569102,7.3494489007
4,7,8282,7390,-0.1473998011,0.0252317633,10.9681392824,13.4043014841,1.7480310912,7.9807169176
4,7,8285,7393,-0.2307782158,-0.2043999439,10.8933790733,9.9307952701,0.0606421446,8.3754463237
4,7,8288,7396,-0.2115376884,-0.2310397739,11.6006647644,10.6789333258,-1.7567129364,8.3665707926
4,7,8291,7399,-0.2025705604,0.273262429,15.1722825691,14.3089093357,-3.1415926536,7.6782945643
4,7,8292,7400,-0.1321751473,-0.0853255334,10.5668928197,9.7889513019,0.2437982451,7.2651935756
4,7,8293,7401,-0.2681480717,0.289109294,21.1949908893,11.3194498011,0.0075520956,6.8738769335
4,7,8294,7402,-0.0216745028,0.0590123746,27.0033707511,16.1467309338,3.1415926536,6.6956838788
4,7,8295,7403,-0.2799669901,0.0621315795,13.2413092573,14.0750197594,-3.1415926536,7.879916967
4,7,8297,7405,-0.2923147785,-0.0459405081,9.8304104435,10.2129329817,1.8653185466,8.0242846576
4,7,8301,7409,-0.1508344308,-0.115149613,11.3358208691,12.5327267216,-1.5924781272,7.2396429109
4,7,8303,7410,-0.0241018925,0.4223801302,19.3458888971,13.5237425852,3.1415926536,6.9308692257
4,7,8304,7411,-0.0360243582,0.2117434903,16.2956948805,11.9883781985,-0.0489519495,6.8208996003
4,7,8307,7414,-0.3192842098,0.0295335487,12.0853105783,13.6658548741,1.8690216106,8.5910717427
4,7,8308,7415,-0.1962227315,0.2171661859,17.0820512516,12.636146589,-3.1415926536,7.039288085
4,7,8309,7416,0.0820927742,0.2258824021,18.2649776082,29.1693494346,1.3524639278,6.4331127747
4,7,8311,7417,-0.022902587,0.2913325326,20.7350926181,15.8561393716,-3.1415926536,7.0985463662
4,7,8312,7418,-0.0670036448,0.0514602488,14.9294980483,11.9275230187,0.464951953,7.3286574509
4,7,8313,7419,-0.199667282,0.0462110131,17.3182691592,19.4544465914,3.1415926536,6.9586259749
4,7,8314,7420,-0.2036000331,0.2021129669,30.268863512,18.3008314623,-3.1415926536,6.8781078456
4,7,8315,7421,-0.1879687347,-0.0501248856,12.7217501835,13.1218187499,-3.1415926536,6.8547186903
4,7,8317,7423,-0.1779742658,0.0405134499,19.2200733308,16.4385970631,3.1415926536,7.3363992883
4,7,8318,7424,-0.1334520729,-0.1227438189,10.8611482987,9.8744795423,-1.664607301,8.1949668088
4,7,8319,7425,-0.1048432323,-0.3320084944,16.5022062116,18.6706000914,3.1415926536,6.1425299582
4,7,8323,7428,-0.1140934305,-0.093696115,24.13280121,16.3867595999,-0.1775325215,7.2076316558
4,7,8327,7432,-0.3118623149,-0.5041601695,18.6390338839,14.2419071002,0.6746223474,6.3595889259
4,7,8329,7434,-0.0106815307,0.1198988389,21.750790622,14.5547196585,-3.1415926536,6.554986692
4,7,8332,7437,-0.1516059561,-0.0333579999,14.0210908187,9.8178202956,0.2939596093,6.4828807205
4,7,8336,7441,-0.0594569126,0.1694696164,22.293247111,15.2769132799,-0.0261766803,6.9025630396
4,7,8337,7442,-0.2722466098,-0.0079856594,37.5190268739,23.4994331015,-3.1415926536,6.6444700928
4,7,8340,7444,0.0052351402,0.4386371257,28.1634663816,18.8528613329,-2.8790720254,6.5874031943
4,7,8341,7445,-0.1309380814,0.1556910378,14.4603722408,10.8973529176,-3.1415926536,7.382242468
4,7,8342,7446,-0.1305316462,0.0346510129,18.4831614797,18.2601547429,3.1415926536,6.9056559034
4,7,8343,7447,-0.204798177,-0.1028243758,19.1482997075,14.8384319253,-2.3597968678,6.8685760362
4,7,8344,7448,-0.050836245,-0.070168609,15.2365512847,23.7618419678,-2.1080198111,7.0142948194
4,7,8347,7451,-0.0339903128,-0.0885020236,16.0480309813,29.6234245572,-1.7550324897,6.797412439
4,7,8348,7452,-0.3585543609,0.1613243933,20.6949894392,17.7696243304,0.3227247945,6.633398232
4,7,8350,7454,-0.2007546763,-0.2348392731,17.0236258764,20.6633670505,3.1415926536,6.890369357
4,7,8351,7455,-0.1616373953,0.3457480685,18.2683071337,14.7377312324,-3.1415926536,6.6846799857
4,7,8352,7456,-0.0066434654,-0.2480120975,22.3411378261,19.1079723858,-0.1243322315,7.0624761135
4,7,8357,7460,-0.0452696675,0.2218068221,15.5939108901,9.4163912473,3.1415926536,6.1761897679
4,7,8358,7461,0.1303527105,0.01150932,25.5656449262,21.489779771,-3.1415926536,6.6701218038
4,7,8363,7464,-0.2536509664,-0.1681571057,22.1627519684,13.0532999645,-3.1415926536,6.7317509574
4,7,8367,7468,-0.2485239018,0.1654610804,14.7695174636,13.9090525571,-1.7078150265,8.0328019564
4,7,8374,7474,-0.0884391566,-0.4097105768,15.2027910194,19.1593713148,-3.1415926536,6.456983257
4,7,8376,7476,-0.3097622015,-0.2047105973,8.625006337,9.5912949065,2.883593619,7.6146302919
4,7,8377,7477,-0.0054548227,0.1442042992,15.2766648962,11.5664601811,3.1415926536,6.998172643
